DateTime,AddedIPs,RemovedIPs
1639171925,1,0
1639173124,2,25
1639173724,3,13
1639174924,0,1
1639175524,3,1
1639176125,4,5
1639176724,0,2
1639177324,1,2
1639178524,0,1
1639179125,4,6
1639180324,15,6
1639181525,2,2
1639182124,7,0
1639182725,4,2
1639183326,0,12
1639183924,11,2
1639184524,9,1
1639185725,15,0
1639186324,4,2
1639186925,0,2
1639187525,0,1
1639188125,1,7
1639189325,9,0
1639189924,2,2
1639190524,5,3
1639191124,10,0
1639191725,9,1
1639192326,3,0
1639192924,7,0
1639194124,2,0
1639195324,4,0
1639197725,4,2
1639198324,0,9
1639198924,6,0
1639199526,2,2
1639200124,2,0
1639200725,4,1
1639201326,3,1
1639201925,4,6
1639202525,3,0
1639203125,3,1
1639203724,1,1
1639205524,1,5
1639206124,1,0
1639206724,4,0
1639207324,4,6
1639207925,2,0
1639209124,4,5
1639209724,1,0
1639210924,2,7
1639211525,5,2
1639212125,2,4
1639212724,2,0
1639213324,4,4
1639213924,5,2
1639214524,5,4
1639215124,1,0
1639216324,9,1
1639216924,4,1
1639217525,2,0
1639218125,1,6
1639218724,2,2
1639219324,1,2
1639219924,11,0
1639220524,1,11
1639222924,2,12
1639223523,3,4
1639225324,7,9
1639226524,2,1
1639227124,1,0
1639228324,6,12
1639228924,0,1
1639230124,2,3
1639230724,2,0
1639231323,0,6
1639231925,2,0
1639232524,1,4
1639233725,5,4
1639234323,2,0
1639234923,6,10
1639236124,5,0
1639236724,4,7
1639237324,4,3
1639237924,2,0
1639238524,1,2
1639239124,1,0
1639239723,1,1
1639240324,2,0
1639240924,3,2
1639241523,0,3
1639242123,1,2
1639244524,1,5
1639245723,3,5
1639246325,1,0
1639246923,1,10
1639248124,1,1
1639248724,3,3
1639249324,3,2
1639249925,0,4
1639251124,1,1
1639251725,4,12
1639252323,1,0
1639252923,1,3
1639253524,4,3
1639254124,1,0
1639254724,1,0
1639255324,3,2
1639256523,0,7
1639257125,1,0
1639257724,1,10
1639258324,0,1
1639258924,2,0
1639259523,1,2
1639260724,2,1
1639261323,1,0
1639262525,2,1
1639264325,3,1
1639264924,1,0
1639266125,3,8
1639267324,0,15
1639267924,3,0
1639268524,2,0
1639269724,4,16
1639270324,4,1
1639270923,2,1
1639271525,1,1
1639272124,2,0
1639272724,3,5
1639273325,4,9
1639273924,0,4
1639274524,0,2
1639275125,0,1
1639276924,2,10
1639277525,1,0
1639278124,2,8
1639278725,1,0
1639279324,1,1
1639279924,1,1
1639280525,2,2
1639281724,2,10
1639283525,2,14
1639284124,3,5
1639285324,3,0
1639285925,0,7
1639286524,4,4
1639287124,1,0
1639287726,5,1
1639288325,3,0
1639288924,3,2
1639290725,0,1
1639291326,2,5
1639291924,2,4
1639292524,1,4
1639293124,1,0
1639294924,2,6
1639295524,1,0
1639296124,2,0
1639297324,1,2
1639298525,3,5
1639299724,2,12
1639300925,1,2
1639301525,3,0
1639302124,0,7
1639303324,2,0
1639303925,5,1
1639304524,4,0
1639305124,5,5
1639305725,3,2
1639306925,2,0
1639307525,2,0
1639308124,3,0
1639308724,1,2
1639309324,0,2
1639310524,3,2
1639311724,0,3
1639312324,0,1
1639312924,2,1
1639313524,5,0
1639314124,12,4
1639314725,0,1
1639315925,5,0
1639316525,1,9
1639317124,2,0
1639317724,4,7
1639318925,5,2
1639319524,6,2
1639320124,1,1
1639321324,3,5
1639322524,4,0
1639323725,5,19
1639324924,3,0
1639326124,11,4
1639326724,2,1
1639327325,2,1
1639328524,6,0
1639329723,3,1
1639330925,7,1
1639331523,6,3
1639332724,0,4
1639333324,6,2
1639333924,4,0
1639334524,4,0
1639335123,10,0
1639335723,5,1
1639336924,1,4
1639337524,5,3
1639338124,1,0
1639339324,5,0
1639339924,0,1
1639340524,5,5
1639341124,3,0
1639342324,5,2
1639342924,0,1
1639344124,2,2
1639345325,1,8
1639346524,1,1
1639347724,7,0
1639348925,1,0
1639349524,1,0
1639350124,1,1
1639351324,1,0
1639352525,2,13
1639354325,1,0
1639354925,1,2
1639355524,1,0
1639356125,0,1
1639357324,1,0
1639358524,1,6
1639359725,1,15
1639360324,0,5
1639360924,1,0
1639362124,2,3
1639362725,2,0
1639363924,3,3
1639364524,0,2
1639365125,1,0
1639365725,10,0
1639366926,4,3
1639368125,4,4
1639368725,3,15
1639369324,2,0
1639369925,2,4
1639370525,5,4
1639371724,31,1
