DateTime,AddedIPs,RemovedIPs
1639273419,33,22
1639274189,38,30
1639274859,23,31
1639275819,31,44
1639276086,13,13
1639276540,25,33
1639277258,24,21
1639278036,37,44
1639278699,27,39
1639279418,23,28
1639279924,10,13
1639280139,29,40
1639280858,17,25
1639281365,2,14
1639281578,17,30
1639282086,11,4
1639282300,30,30
1639283019,24,50
1639283740,23,60
1639284459,30,28
1639285178,28,39
1639285898,53,47
1639286168,12,14
1639286619,26,63
1639287340,24,39
1639288107,34,44
1639288779,22,28
1639289619,33,35
1639290005,17,11
1639290220,29,26
1639290938,45,34
1639291658,27,29
1639291924,14,11
1639292379,28,32
1639293339,60,46
1639293845,16,16
1639294059,45,26
1639294779,42,37
1639295498,41,40
1639295766,16,19
1639296013,2,25
1639296218,35,29
1639296939,34,42
1639297948,112,81
1639298619,39,46
1639299340,53,27
1639299846,19,10
1639300300,42,45
1639301019,34,37
1639302026,52,64
1639302699,53,44
1639303419,30,35
1639303924,17,14
1639304139,29,41
1639304860,23,37
1639305579,22,28
1639305847,22,13
1639306298,40,56
1639307018,56,55
1639307788,45,46
1639308699,44,67
1639309419,36,50
1639309685,14,12
1639310138,23,28
1639310404,1,0
1639310648,1,14
1639310859,23,25
1639311627,50,38
1639312298,37,40
1639313018,39,35
1639313524,13,16
1639313740,30,29
1639314505,27,31
1639315178,48,19
1639315448,19,0
1639315898,42,32
1639316618,39,40
1639317387,52,43
1639318299,49,39
1639319019,25,24
1639319528,18,16
1639319978,30,59
1639320699,37,33
1639321480,45,45
1639322138,25,30
1639323098,43,40
1639323365,18,0
1639323819,24,25
1639324538,36,43
1639325548,48,90
1639326218,39,26
1639326938,32,26
1639327446,30,55
1639327898,39,27
1639328619,23,23
1639329387,47,101
1639330298,26,35
1639331019,44,31
1639331529,14,5
1639331979,33,47
1639332699,26,28
1639333419,46,25
1639334139,41,18
1639334858,60,26
1639335365,13,15
1639335579,40,28
1639336299,43,23
1639337019,29,51
1639337286,18,17
1639337738,40,23
1639338458,32,39
1639339236,36,52
1639339898,89,38
1639340165,0,20
1639340618,21,25
1639341130,9,9
1639341578,35,44
1639342299,65,29
1639343069,52,46
1639343739,56,29
1639344698,49,31
1639344965,9,0
1639345419,38,22
1639346139,31,37
1639347147,47,56
1639347818,25,37
1639348539,28,25
1639349045,9,6
1639349500,36,31
1639350219,32,25
1639350988,39,37
1639351899,40,54
1639352619,26,55
1639353126,7,9
1639353340,27,37
1639354084,37,27
1639355070,50,68
1639355980,41,33
1639356699,28,25
1639356965,11,0
1639357418,23,25
1639358186,52,39
1639359149,58,48
1639359819,41,40
1639360538,67,16
1639361048,10,9
1639361499,64,35
1639362218,44,21
1639362990,45,34
1639363658,44,28
1639364619,63,37
1639364888,14,0
1639365339,27,19
1639366298,50,29
1639367019,42,24
1639367738,26,25
1639368458,25,20
1639368728,20,5
1639369179,24,30
