DateTime,AddedIPs,RemovedIPs
1639214524,25,30
1639215124,6,13
1639215725,11,18
1639216324,25,0
1639216924,14,28
1639217525,14,0
1639218125,9,8
1639218724,22,17
1639219324,11,14
1639219924,40,0
1639220524,15,57
1639221124,5,22
1639221724,1,0
1639222924,12,44
1639223523,10,11
1639224124,5,0
1639225324,23,9
1639226524,10,22
1639227124,6,12
1639228324,23,35
1639228924,11,13
1639229524,6,0
1639230124,10,44
1639230724,15,8
1639231323,6,0
1639231925,16,31
1639232524,5,27
1639233124,7,0
1639233725,17,14
1639234323,15,0
1639234923,15,22
1639236124,13,0
1639236724,15,3
1639237324,10,12
1639237924,22,7
1639238524,7,0
1639239124,3,8
1639239723,8,18
1639240324,9,28
1639240924,22,0
1639241523,3,10
1639242123,6,17
1639243324,6,29
1639243924,0,7
1639244524,12,11
1639245723,18,11
1639246325,11,17
1639246923,7,13
1639248124,3,16
1639248724,7,49
1639249324,12,23
1639249925,6,0
1639250524,6,0
1639251124,3,82
1639251725,16,0
1639252323,6,18
1639252923,12,4
1639253524,18,0
1639254124,11,11
1639254724,5,0
1639255324,13,16
1639256523,5,74
1639257125,17,0
1639257724,14,6
1639258324,6,22
1639258924,14,0
1639259523,9,14
1639260124,6,23
1639260724,6,7
1639261323,6,26
1639262525,21,32
1639263123,4,0
1639263724,5,8
1639264325,7,11
1639264924,5,0
1639266125,6,51
1639267324,18,38
1639267924,12,0
1639268524,6,20
1639269724,16,30
1639270324,17,26
1639270923,18,25
1639271525,7,0
1639272124,14,0
1639272724,21,21
1639273325,23,16
1639273924,16,12
1639274524,25,0
1639275125,17,24
1639275724,9,30
1639276924,22,44
1639277525,9,0
1639278124,22,80
1639278725,18,21
1639279324,9,50
1639279924,13,0
1639280525,25,17
1639281124,12,0
1639281724,12,8
1639282325,10,33
1639282924,9,9
1639283525,35,0
1639284124,16,6
1639285324,20,42
1639285925,20,0
1639286524,19,55
1639287124,18,64
1639287726,19,21
1639288325,20,10
1639288924,26,6
1639289525,17,0
1639290124,24,21
1639290725,17,30
1639291326,14,28
1639291924,37,11
1639292524,18,0
1639293124,27,37
1639293724,19,0
1639294924,23,50
1639295524,21,15
1639296124,18,0
1639297324,21,34
1639298525,25,4
1639299724,29,59
1639300925,14,47
1639301525,18,18
1639302124,12,15
1639303324,36,71
1639303925,17,15
1639304524,18,19
1639305124,21,7
1639305725,13,25
1639306925,40,65
1639307525,31,22
1639308124,50,7
1639308724,29,0
1639309324,22,22
1639309924,8,3
1639310524,30,0
1639311724,11,36
1639312324,13,9
1639312924,10,0
1639313524,17,8
1639314124,26,18
1639314725,9,0
1639315324,22,10
1639315925,12,6
1639316525,7,8
1639317124,13,13
1639317724,24,4
1639318925,33,14
1639319524,33,9
1639320124,21,9
1639321324,25,32
1639322524,25,15
1639323725,19,46
1639324324,15,4
1639324924,16,16
1639326124,33,14
1639326724,23,26
1639327325,21,0
1639328524,26,13
1639329723,30,13
1639330925,30,0
1639331523,23,45
1639332124,1,0
1639332724,4,14
1639333324,21,12
1639333924,13,4
1639334524,16,0
1639335123,32,2
1639335723,18,6
1639336924,17,11
1639337524,18,5
1639338124,9,0
1639338724,4,31
1639339324,20,0
1639339924,4,9
1639340524,29,13
1639341124,8,8
1639341724,1,5
1639342324,12,10
1639342924,8,0
1639344124,8,20
1639345325,11,39
1639345924,7,5
1639346524,14,0
1639347724,66,33
1639348324,17,0
1639348925,9,0
1639349524,6,10
1639350124,5,0
1639351324,17,6
1639352525,21,50
1639353725,9,0
1639354325,13,15
1639354925,17,15
1639355524,9,0
1639356125,9,0
1639356724,11,9
1639357324,7,5
1639358524,18,12
1639359725,27,21
1639360324,17,10
1639360924,14,10
1639362124,20,35
1639362725,22,18
1639363325,21,0
1639363924,16,12
1639364524,22,0
1639365125,11,18
1639365725,37,13
1639366926,18,24
1639368125,14,11
1639368725,18,5
1639369324,14,5
1639369925,10,38
1639370525,7,18
1639371124,2,0
1639371724,38,0
1639372925,19,37
1639374124,13,67
1639374724,37,0
1639375324,13,24
1639376524,22,60
1639377725,59,12
1639378925,18,52
1639379524,13,29
1639380125,27,12
1639380724,14,0
1639381325,16,0
1639381924,18,18
1639382524,34,37
1639383124,25,0
1639383725,17,17
1639384325,21,0
1639384925,14,14
1639385524,7,0
1639386124,21,10
1639386725,29,0
1639387325,22,0
1639388525,10,40
1639389124,26,0
1639389725,21,20
1639390325,26,12
1639390925,29,18
1639391525,37,16
1639392125,22,0
1639392725,17,51
1639393325,15,31
1639393926,9,42
1639394524,29,0
1639395125,32,21
1639395724,17,16
1639396324,6,0
1639396924,9,43
1639398124,24,0
1639398725,28,10
1639399324,18,36
1639399924,5,27
